:START_ID(Executive),jobs,:END_ID(Stock),:TYPE 
aaa4a02c7d81433198a84302bfa9675a,董事,000419,employ_of
bf4c661a93f6e9ebf3547ff8cee0dffe,董事,000419,employ_of
91dea02b672cf4eafd70b149db81fe63,董事,000419,employ_of
95cc3ef8cf35170bc841a5bb9d4f1e4f,董事,000419,employ_of
c476d5fabc1c908da48bdb5f124870a2,独立董事,000419,employ_of
258f776a369a1099cb77ca2c9733411d,独立董事,000419,employ_of
12276af1c08a0e0539134a0bd95c6b22,独立董事,000419,employ_of
66e858435a4ffb27779c4921e7ad68af,董事长/董事,002131,employ_of
4b5a307dbbad3eccb74f8397fd209a10,副董事长/董事,002131,employ_of
cd8485ffdff3a7e3341a9ff243217cd7,董事,002131,employ_of
3467b27011896bb490f039ce146a6ae9,董事,002131,employ_of
583648ce5e97465a90140440748144a9,董事,002131,employ_of
f05610c7a8bba45d15054df034963dad,董事,002131,employ_of
f7f505811f1e87f739462d84ebb52051,独立董事,002131,employ_of
8eabcde097c12104e97fa526b13b829d,独立董事,002131,employ_of
83936e175a19a654b128d1860380b79e,独立董事,002131,employ_of
e41fc7a31e1a09793dd98303a1b613fc,董事长/董事,300159,employ_of
80383f59d4de3d37d52579087d8dd4a2,副董事长/董事,300159,employ_of
f98bef6b2af1526dbee557a083396247,董事,300159,employ_of
03e50bc987e6ef992f5cce20aa3dbe81,董事,300159,employ_of
5520be4840da9632658fbf90ca0ab465,董事,300159,employ_of
404609f166f6e5f1ce7b8dba9c272c05,董事,300159,employ_of
e8686795fda40f719805ffa3039e4898,独立董事,300159,employ_of
890d7058a4b0a23f58ea5f20b371ba8f,独立董事,300159,employ_of
16b660166485e972a02a26310a4ea959,独立董事,300159,employ_of
5e99ab8f1948b7463fbaa92bc628fec7,董事长/董事,600005,employ_of
89086fb72066a62715a53ab1a8602a27,董事,600005,employ_of
58e048b28c8ad195ab4d711e7cf29db5,董事,600005,employ_of
c82fb60ad4a203b735607989a4246b12,董事,600005,employ_of
67cdc49bfae817f16e71bee46f32cd81,董事,600005,employ_of
c7b54f45ea254aa1835107ebaf231cd2,独立董事,600005,employ_of
3cecc9a337c976a8ec8561c3eace93a8,独立董事,600005,employ_of
4adb52b31b2b96ef3cadc0f7351b4570,独立董事,600005,employ_of
82170009fb64a33a3c02d4b69843b188,独立董事,600005,employ_of
19394c76d077932381bf70f031624535,代董事长/副董事长/董事,002561,employ_of
7866580c404b8f3831135e5663324ae2,副董事长/董事,002561,employ_of
ba69109f7687048b663ea4f64ca3b2b6,董事,002561,employ_of
dcd8bc128a6df3bd08d1bc3daee760a3,董事,002561,employ_of
83f44b455dfd6a6101523e50b68bd7c9,董事,002561,employ_of
790c2787a43fa567a054d2e1e4ec1fec,董事,002561,employ_of
6ff01c470ca59094dcdc0e0b6c903090,独立董事,002561,employ_of
550948d977e0ffca72135dba91e9965f,独立董事,002561,employ_of
0a86271209b890eee454f9f3011c8732,独立董事,002561,employ_of
11679371617c8f419d5c1ca9bc6ba2f2,董事长/董事,600455,employ_of
25b16c4092b71b4a67633a6113e0fd19,董事,600455,employ_of
1dd930ac09c68a0c46192257e1b20dab,董事,600455,employ_of
05d4a7c24fad411260edf893a93aa4b4,董事,600455,employ_of
dc23b0d6f1df75a8528e1dc6c2f816fe,独立董事,600455,employ_of
df8fb054836db37833ece5a56dbe242a,独立董事,600455,employ_of
e9bafd3cb6d50211b1219955f4c3019b,独立董事,600455,employ_of
c1ddcc255e418896ec3fe0b07f7bdd41,董事长/董事,000788,employ_of
f872d1f1b1e350c38a6a223b06aada8f,董事,000788,employ_of
64f392c8d151616cd0f58c03473a6b9c,董事,000788,employ_of
766aaffdbeb0866d98bd244bb2aaebfb,董事,000788,employ_of
01eaa5b379a43bdf37dd361784cafbbd,董事,000788,employ_of
eada6b742f624b91aecda5bad04c1b20,董事,000788,employ_of
ec025371781ae3d1660f5b14461ca883,独立董事,000788,employ_of
66799e10982d599fe1eb481d43382f05,独立董事,000788,employ_of
f8dce92569ea53d6bc3749ce1ad074da,独立董事,000788,employ_of
e50814beb8e2ddeb583cab42fdbfc028,董事长/董事,300227,employ_of
6e21a6b79fced877b08dbbe44f84baf8,董事,300227,employ_of
62c7049f03c6c5412d659a62c1835124,董事,300227,employ_of
e93956abc9cbdb4ecc6624e1ef28cb3c,董事,300227,employ_of
8e9e88764eb31b7cda26c12ebe44d8bb,独立董事,300227,employ_of
da450da0e109be6c31d8449f7ff59243,独立董事,300227,employ_of
7fe642506d77e113b434d6848b7752c2,独立董事,300227,employ_of
ae7eed1b0b8492f28ac07473520c9831,董事长/董事,600681,employ_of
0030744861fe8396ba8331cf7f189146,董事,600681,employ_of
a2d8bac3678796d766d5aa6c07581b0d,董事,600681,employ_of
9a31d18143f926ac3bf3d26a3c12e80e,董事,600681,employ_of
3d0b2c2d10a8a72da25d1415df6c30ae,独立董事,600681,employ_of
c8c79aafcd3ae0f1ffb29993e6b95035,独立董事,600681,employ_of
8373844972926bd59563eba0da12f4b8,独立董事,600681,employ_of
7711fda0dc17ac1e1e338e3a976bdd18,董事长/董事,000622,employ_of
b48d44a3d0099ce077ea21defc60dc42,董事,000622,employ_of
19c23bc01759a3bdf302d038b39d814d,董事,000622,employ_of
f2c78430ca7eac706b547fecf535536b,董事,000622,employ_of
112e5db1e03c4ca8267218d9b789aed8,董事,000622,employ_of
ac4b914d46484753cee1b3cc6bc75568,董事,000622,employ_of
c29239a8b0a9372e88d565c6efe7f9f4,独立董事,000622,employ_of
c31781c4f41eff35ce2f17f38c76ba52,独立董事,000622,employ_of
19f62ae782f3ce2c15ba6de041125414,独立董事,000622,employ_of
0964439613f3ae6ce231ae8abd5bc934,董事长/董事,300362,employ_of
dffb45404802e06862619b9044d0d2f5,副董事长/董事,300362,employ_of
3e5d81592654e69fcfe51ea37cc39d4b,董事,300362,employ_of
d66baed5a38d94499387984bc5e588fd,董事,300362,employ_of
20133c5c85ad90650e4a021647f91928,董事,300362,employ_of
49b67580e82137ef2974fad120e49b4f,董事,300362,employ_of
56a8c13e6e001760f857178f161ce02c,独立董事,300362,employ_of
e34d0bdcde03bb4140e1a2c13807114c,独立董事,300362,employ_of
c5ac9c4684c28afdaee78900c8c0f5b5,独立董事,300362,employ_of
4195048ded0e7e83da0c80b1494da631,董事长/董事,900943,employ_of
1a8d53e80a5211b1612faa4ee12b4fd3,副董事长/董事,900943,employ_of
4a890219d0e2c8fdd24975fea2b1dec3,董事,900943,employ_of
1dbb803742a18e2bd330415352e3a686,董事,900943,employ_of
02c7509136a1eea51cd9e7bb33d8b045,董事,900943,employ_of
dab45be373f159d3ed4c6ac8086dda9b,董事,900943,employ_of
120fb3c78abe1820b16189723e8452de,独立董事,900943,employ_of
f50b5433006720ebeb1a9bba47dcbb14,独立董事,900943,employ_of
eea18a761daf888eb2d10e70e08287bf,独立董事,900943,employ_of
38de882262b8537801458257c2e329d7,董事长/董事,300732,employ_of
6fe65aaef06946d7f18e940944ed1b2b,董事,300732,employ_of
a00df5811ab64f9825b3173c7d1e98da,董事,300732,employ_of
05ae0e35a68f16d1ff5ba8067a9ff2a9,董事,300732,employ_of
6a3323e133c1b4f044d85337188daf4f,董事,300732,employ_of
235dd46d4afb5ce6664f1c067eed8d82,董事,300732,employ_of
80a92fd09ff52cf92d7c7bbb30748c7b,独立董事,300732,employ_of
8e1379eb16abcfd5362738a6127d149b,独立董事,300732,employ_of
017c21963fd1b4e6c00d160c6cdfd87c,独立董事,300732,employ_of
89d4f14acc46bf3d2830b73ef30ee0b8,董事长/董事,000767,employ_of
12c64d4be9c3f32b707d1409b260397f,副董事长/董事,000767,employ_of
5d99eb23478f9795393aee57b387bfcd,副董事长/董事,000767,employ_of
c6074c12d864e21ee1a6f6182e948ef0,董事,000767,employ_of
890056adfbffd075abf706357462b595,董事,000767,employ_of
a2d2eb351a2512233ac6430f08bac543,董事,000767,employ_of
d610b388dcbc1674a6178b13f50590ce,董事,000767,employ_of
8aa15cbdff70c2aa21350d34d9495267,独立董事,000767,employ_of
a5300ad9bb66ac5186fca851d807c8d7,独立董事,000767,employ_of
8d9b042acd0896203ef5ede028e7680e,独立董事,000767,employ_of
dc97d53d98b4d3571062ad716bed1781,独立董事,000767,employ_of
04e10415d6415c73f942ce1d27bc50de,董事长/董事,002473,employ_of
99911b350de61f4d73869deb280a8023,董事,002473,employ_of
d0258999dca2ae0975fe5a206d482d2a,独立董事,002473,employ_of
488b8ceea90ba4ecb102ad59c2dbf795,独立董事,002473,employ_of
bc2a6e4c7db5b2cbdbf4c1f3fc2162a6,独立董事,002473,employ_of
257a09de5e2e1eba8aba914d2254b9c4,董事长/董事,600547,employ_of
8784e29054ef20984aab1990d912e88e,执行董事,600547,employ_of
11ea7b5171363fb21d88b6f6714327df,执行董事,600547,employ_of
3654e713eaa56b39bab6ac9780cd405a,董事,600547,employ_of
d101ab9c42c60cfe05c29d386a64352d,董事,600547,employ_of
9b4221f0f0e314cdfcc06241a2f55cd8,董事,600547,employ_of
cbd9b03a4dd2b00d2cf3a2ed673f55f0,独立董事,600547,employ_of
88e6517e38e8ccdca5495dd6262551d3,独立董事,600547,employ_of
0c9d1bb017c7e7d25b2085e4b88d6aea,独立董事,600547,employ_of
f038607e5988fae126bf00b2a68cfd42,董事长/董事,002189,employ_of
13fd6ffc749d820c0cfdd0249351518b,董事,002189,employ_of
1090fe470e0cd5f50af48f773fa14fa2,董事,002189,employ_of
7f76b3b410e80a9466872d692a52beaa,董事,002189,employ_of
272f07386ad245538fd5ac8ede552733,董事,002189,employ_of
e830f6eed8227f933f935c08e86439e0,独立董事,002189,employ_of
d2f3f5d3b36ff89e2543d2bdb9e8d37a,独立董事,002189,employ_of
17d2b4d7f1750db3c0a0edd9f0eefc33,独立董事,002189,employ_of
d899737ebcc8af4256707362e79ea1ca,董事长/董事,002023,employ_of
7a7fa20933303bff205c083454ccb7e1,副董事长/董事,002023,employ_of
05534010447ef0f3f79922283e697c24,董事,002023,employ_of
65e0fbe8a72d96999aa06526f6902f0d,董事,002023,employ_of
2b4026998de93e149641e221b519b242,董事,002023,employ_of
b2278c94a24083e4e128446b6a8048dd,独立董事,002023,employ_of
79fae9f8cc2ef68c38b6b1f26225f403,独立董事,002023,employ_of
3544054418065e39052b8ca94bee7403,独立董事,002023,employ_of
3e99917cab6bca2fae52dbd7ca1b8fe5,独立董事,002023,employ_of
ad3683465c14d9745927cfeba94f7b99,董事长/董事,600117,employ_of
c2558f35e7d07ac8acae8c7193a3c601,董事,600117,employ_of
51442fc3c264e64ec4fbacee05d7302a,董事,600117,employ_of
ff2aae906dc91a377d37635982ec6373,董事,600117,employ_of
9af01b4fa65d168f0b61edf6267c7c12,董事,600117,employ_of
de52dd353f8a6f216a177fc030e0f7a1,董事,600117,employ_of
e9be4ff1086df73111119387c066d3d2,独立董事,600117,employ_of
bf9986d6aae4d57ed64599c69b87b6a5,独立董事,600117,employ_of
1e964a7b7cd818427ff73b542722ec61,独立董事,600117,employ_of
ca87fd58df8e5a6e234a0135a1656c8b,董事长/董事,002920,employ_of
e520485bc7a4720af78ce3c4b213d9e2,董事,002920,employ_of
874a38fbaf93eed6115530f46fd0ffa7,董事,002920,employ_of
efc7bba53132bd22d2655731d3a3ca03,董事,002920,employ_of
81954fe767adb1032103710fa6c4a534,董事,002920,employ_of
049098d5a26578e127cc1bfbf6dd2083,董事,002920,employ_of
c0acdd2f0824aeda32ff181e86fc79eb,独立董事,002920,employ_of
38fcb4beda353f61ec5100e856723646,独立董事,002920,employ_of
a7967d732a5b2ed08de3633c4d23cc7c,独立董事,002920,employ_of
7bf8e8f99043dddd05b01e465507c1ca,董事长/董事,600814,employ_of
32262f9c8d10b97aec28384e5567ece9,副董事长/董事,600814,employ_of
48aea571ae6fb42317f7b6f52ac16af1,副董事长/董事,600814,employ_of
4fbb5ceef96fd46b487bdabfa635eeba,董事,600814,employ_of
fb7d1e92d89ecf7552fe142727227618,董事,600814,employ_of
71ab9e2031a2a25b3accef792e727e8d,董事,600814,employ_of
5662dd02d9d44538b317564b2df5245f,独立董事,600814,employ_of
158ac4b04c0a7d9c123ba46d1db06174,独立董事,600814,employ_of
54160c2eb4ded26fe5e9c96fba3f1724,独立董事,600814,employ_of
2a6125e986c7a9085e0c6ffa6b20d22d,董事长/董事,000858,employ_of
52fd5db999de6e9374d32c15c63c73d7,董事,000858,employ_of
6285de88d8312c2dcc92ab8c7e3b03c6,董事,000858,employ_of
400c5254251c4470e5629541bb4233f0,董事,000858,employ_of
ae36c4e079a762d6e438bc4881311633,独立董事,000858,employ_of
d28da49884be83a591d772cf6cc1c2c4,独立董事,000858,employ_of
a687b6d9ee4bb741cf1191be9d56d74d,独立董事,000858,employ_of
8a81ab38ad11fc26d1e226ba6c2ac009,董事长/董事,002536,employ_of
5aa0243a8a0c94e0362d4e21d05a0d50,副董事长/董事,002536,employ_of
a89307c5b5e64e754dd2d73f2e3da45f,董事,002536,employ_of
2dbf79c48f4dc85ca2ff1c866ec5136b,董事,002536,employ_of
6aa567b47453e1b0b7ca88c24c7bdac3,董事,002536,employ_of
556cf8582d42ed1f184c748d96bc09e1,董事,002536,employ_of
bbde639702515b038ac7b3df1840b859,独立董事,002536,employ_of
590c6fabd1993df42223cadce9be39ac,独立董事,002536,employ_of
aba98a4671eb77bd28d0c1e20b027fcc,独立董事,002536,employ_of
5685367be0e38f3eb4648eb77ded4b73,董事长/董事,600052,employ_of
c1994944241ef8d039a68f7ef04370a6,副董事长/董事,600052,employ_of
266b49c63ec4c3c9c5b3f8a491502480,董事,600052,employ_of
d7335686d2d13ce1af3a5cf61fa3d83b,董事,600052,employ_of
a508ee691741e5e1a0c2b4640c5f4015,董事,600052,employ_of
4474a5e79e4dff7b849c6d12340ddff0,董事,600052,employ_of
7e589a34887dc6f54cb6479eb7cd15ed,独立董事,600052,employ_of
0ac561bc3995672018d1a340ba378f2b,独立董事,600052,employ_of
b53539240a81b1fe42cc1d30cc45b92a,独立董事,600052,employ_of
12bf397bc0846a7efb3962aef822b892,董事长/董事,002166,employ_of
b841d9fd5455c9f9f1f803fa9eff94f1,董事,002166,employ_of
c8f539e5337a896ae287b5f373801f16,董事,002166,employ_of
1f2cb022a5a7afd712a324416bd1b977,董事,002166,employ_of
bee53445e26d4e95585c97a2d96dab13,独立董事,002166,employ_of
2b98479220174d4d1d6e230184aa83a0,独立董事,002166,employ_of
743261dd99b256cb7638603c3a3dccf1,独立董事,002166,employ_of
99db08973a1cfb5edb668f1c09d9c1af,董事长/董事,002609,employ_of
d4e462a80007623a92f1d507f68a85b5,董事,002609,employ_of
fdc051c571ba3c133efe5aa1188618fc,董事,002609,employ_of
82995c3c3b1ba794cff64bcf2a54d228,董事,002609,employ_of
df6dc5250cd18a2e5d99ec373b7a680d,董事,002609,employ_of
892b39ab0c37a4d1cf9c2ce145098b50,董事,002609,employ_of
30fe66493a0c3ee07bfac41ecb643d02,独立董事,002609,employ_of
90ded2ccd7e5f545b4e34315c9790f6a,独立董事,002609,employ_of
b5888375cf198c97a80c079c441a674c,独立董事,002609,employ_of
eece8606d1ad032c94fd33872af93aae,董事长/董事,002259,employ_of
1d628efd6018792b460c8ae377ddb29a,副董事长/董事,002259,employ_of
b4c84a8923a24c555e2d18b10f54648a,董事,002259,employ_of
09cbc2cad98c2102f201673df116f5e2,董事,002259,employ_of
92769285b12f1b00f910bcbdf497388f,独立董事,002259,employ_of
413e6358e8a75678cec3e2472a5c8bd2,独立董事,002259,employ_of
8ce9321d980ab2b93598c1247b6c96b6,独立董事,002259,employ_of
5a59026cb5490c0758886a3fc4275f47,董事长/董事,600697,employ_of
536e2eeb0ca01445fe16fd470771b435,副董事长/董事,600697,employ_of
21954cc9563d881f0846ef9e0de42470,副董事长/董事,600697,employ_of
9a16d2c8f475d43951839d479ed9d657,董事,600697,employ_of
d0397a632c51a75f59fe17e11f4617af,董事,600697,employ_of
15d19dbc416d9f57421e42dc3c9f2bd7,独立董事,600697,employ_of
f87e76d86072cd944d0693e76443e97b,独立董事,600697,employ_of
97db74af040aa094fbc56e20c408818a,独立董事,600697,employ_of
c82e3beca699fce425e055dfafe9409b,董事长/董事,300231,employ_of
1e087f81e467edc3c4eb4d18d8f04256,董事,300231,employ_of
ae36f86740e7e1e1dd06280c27b85cd0,董事,300231,employ_of
ae89605c7cbf7daabd2928ef8bc3d0c2,独立董事,300231,employ_of
2e4d0a7a6c888e14654e35c224033e1f,独立董事,300231,employ_of
84e242d984ec8f8156bf2740489669e2,董事长/董事,603111,employ_of
f0cc78a57dbb3ac0348375f37e972c4f,副董事长/董事,603111,employ_of
caa04fe52966cd8481d38dcafaacf2ac,董事,603111,employ_of
a8ec763308c32bef73e52cd53717a233,董事,603111,employ_of
bed5775e78c7061ccfdcc813e2111f81,董事,603111,employ_of
a83f3db14bd166092f828702bf482987,董事,603111,employ_of
63624c6c4790c100e0df5aca4a61165f,董事,603111,employ_of
5e77de8e63216f0eca0784439228a380,董事,603111,employ_of
05a9e8ee51234ea8dd088b638411bc4b,独立董事,603111,employ_of
9835a7becdbc3ad12656f81f427c4461,独立董事,603111,employ_of
07d9cbb61bac79dc4e3623fdac773a7a,独立董事,603111,employ_of
e6f0f4aff85bf1125353dde25f561c68,董事长/董事,600678,employ_of
7c2fe8463674622b7b2c275731656f3a,董事,600678,employ_of
2fa2fad9809473a9c1e5d2e856a348b9,董事,600678,employ_of
dc08f1d684f86bc7cd8c04a0d80871f3,董事,600678,employ_of
474a6c6a69ec7f0104698aae18aba7cc,独立董事,600678,employ_of
33da7d488342860e2859b68b7a9e364c,独立董事,600678,employ_of
b9b635be9fb96b7cf0c642602889ccbe,独立董事,600678,employ_of
d880df23c03fee2079274326e42cec4b,董事长/董事,600382,employ_of
51dbc4e01e48d1616fd2751f944a9b88,副董事长/董事,600382,employ_of
2b18e8f9d58378e55a2eb9e31d085bd0,董事,600382,employ_of
82e54bccfa0b2441dd9598ee1eab9c26,董事,600382,employ_of
39830b8bf98e3910e40616d436056ee8,董事,600382,employ_of
3c359333ae08f9d37decdb1726e77cdd,董事,600382,employ_of
a3e41040d69dc108800902960fade193,独立董事,600382,employ_of
7d3cd36a1f12dceae64fe81050268cad,独立董事,600382,employ_of
305111f63b392d67b41f54afd73e847e,独立董事,600382,employ_of
205a028e42780a276b28daec0980d7fd,董事局主席/董事,200016,employ_of
53239fbc9e8e84926418ec22f4cfb65f,董事,200016,employ_of
65a3d3640ff7b4ac0b69f3d20eca963a,董事,200016,employ_of
d5d787ab0183843250012e556dc9de33,董事,200016,employ_of
70340ad9ca25d059c0b65c5cefc60762,独立董事,200016,employ_of
767e1aef3d9ba037e5331bbe70f48646,独立董事,200016,employ_of
85fa1a84a54c3390ebc0a973104a02ff,独立董事,200016,employ_of
8023994508028b2b547a25ba618b5407,董事长/董事,600228,employ_of
9f1db47815ebfd488285c8bbacf99d28,董事,600228,employ_of
0bef8f443a00cb60123de0e641048648,董事,600228,employ_of
84a5ed6d3491dbd680ef0043f8df541c,董事,600228,employ_of
0cec876f25d9521cada0146eaf23e2ce,董事,600228,employ_of
554d173a05310c4e949866e84d2f5022,董事,600228,employ_of
53447af455fc109f3c22ff5a2e5fbe04,董事,600228,employ_of
fd13ae83f0ac21c89d458bbe05db7c3b,独立董事,600228,employ_of
445be1f11723fe54f42297ec35a97a19,独立董事,600228,employ_of
b9c5f547ac4bb11d7ae39d8e940b71a3,独立董事,600228,employ_of
8a6f3a7684493eed781f214877d72a06,独立董事,600228,employ_of
46b0da0e9accce6104e1ddf08768ac9f,董事长/董事,900955,employ_of
fb1de1c2dd5898514b3db3e4b84ced40,执行董事长/董事,900955,employ_of
d01aecf7c51223162036e0ae32603f7f,董事,900955,employ_of
c757e2850458d6f0801111c9e5f7a8f9,董事,900955,employ_of
5e7a6316756c27fca8d2c43d247c8a44,董事,900955,employ_of
edc137d1d4863dec63f18f87ed7aca8c,董事,900955,employ_of
3717c41865b8c58b39183a8350394e2d,独立董事,900955,employ_of
b9f34488ef1145c0b7ddedd3bc1241ca,独立董事,900955,employ_of
6d2351ec31df76f6c60ae4433120a8c8,独立董事,900955,employ_of
eac2620a58248883013396504f4dd7c1,独立董事,900955,employ_of
bac7d2c5113d032899eba1fd61214aa2,独立董事,900955,employ_of
3e119fd00b2c89921acd3dd9c5078a51,董事长/董事,300374,employ_of
dd3d79eda3f2ac82885715765ef59e6a,董事,300374,employ_of
3210b9ca1c25bf4e6886506ff27c1f71,董事,300374,employ_of
b12016a305d736a2bc4917e5fac0aa1e,董事,300374,employ_of
00ac150880b15272fd9deb122bd4f943,独立董事,300374,employ_of
15bb3a6a6956109d17e01ab6f3f376f7,独立董事,300374,employ_of
c114cfe5f2f8c03a49ac888c22eb9b42,独立董事,300374,employ_of
e00279137f3bd01ac5ae47e823f305b8,董事长/董事,600802,employ_of
e811917c7a6083c0aab98cbffbdce964,董事,600802,employ_of
a3577aaa5d11a9510547e985f60eb909,董事,600802,employ_of
8f2a9e369b289d822dfa53fc967d3b96,董事,600802,employ_of
a5e08c48599c6d53a147917e3ef2f060,董事,600802,employ_of
b763e1e35f3e9c38c26ef60627ff6965,董事,600802,employ_of
daa90f336955032ce26916ed4cbe5543,独立董事,600802,employ_of
f19c134856488a2e4a305a54bf301d4c,独立董事,600802,employ_of
0101238b37c2b8f749e9f30d74a0f210,独立董事,600802,employ_of
9d597337dc37ac573f3e3d2fc932ad7b,董事长/董事,600101,employ_of
db33b66566d010cb63739a9c2ad5ca0e,董事,600101,employ_of
2d15cda38f6c53213ff9de519337d6b3,董事,600101,employ_of
246941b2205f228dceb3553211fcc0ba,董事,600101,employ_of
22f642cd1eac7b686902cfe75ed88d74,董事,600101,employ_of
99581249e0d26a4f0f49ee94049e3dcc,董事,600101,employ_of
cc2ab578b1b4966fce1a613ec5455c79,独立董事,600101,employ_of
09c724231a497c9c283a31be6801521c,独立董事,600101,employ_of
9c67e5599c6caad5fff4e12fb839455c,独立董事,600101,employ_of
0baeacbee20d1b7a507f2227d711ba86,董事长/董事,000008,employ_of
a00e5ba82547f06fbb0cf3887a74b3c3,董事,000008,employ_of
83c2c972018a5c3ab5fe1fc272a2ee9e,董事,000008,employ_of
cb6fac09f68ca7c52cf6c978320f899d,董事,000008,employ_of
8428f658cb23aaefed55162e4aa5c62d,独立董事,000008,employ_of
6ffcc56f311fcb9de33cb491e3caffd0,独立董事,000008,employ_of
fe0a62004f8b4845457cab4f0abd4934,独立董事,000008,employ_of
3a7a7fc14fc57b2c9dc35cbd8b98b08d,董事长/董事,002035,employ_of
e859b2d9dd6519478bc4d1b1e70aaf85,董事,002035,employ_of
476c1f21dd242f820fec1fb3f4e59488,董事,002035,employ_of
0a8b9d1cb4e17653c06043cced8214b9,董事,002035,employ_of
469c99e5671517fd1564cbc82cca9aa6,独立董事,002035,employ_of
1dc2fc932000b003bdfb7228cd9a508e,独立董事,002035,employ_of
b4bc9cd129f4ba83688aed1127e3f56a,独立董事,002035,employ_of
bf826c59c637ca393948ff321f4d7948,董事长/董事,600551,employ_of
6860f416323525325f3a3921db6f4dd8,副董事长/董事,600551,employ_of
3aff631606cf41781715551fd453731e,董事,600551,employ_of
19645d18000dd1c8b8d36e1939940c4f,董事,600551,employ_of
2f2be749cc1f5990ef0daf86108ca869,董事,600551,employ_of
501f727cc65193f28e284a942391a419,董事,600551,employ_of
cd92221761a31a62fe744f17887bd1c7,独立董事,600551,employ_of
20241a1ab1276fd8830d453e5550a1b3,独立董事,600551,employ_of
6abc355bba6d6f70e2ea4052a3512ee0,独立董事,600551,employ_of
2c011ce0ad0c1a7a9231d69806ac46a3,独立董事,600551,employ_of
7998e64c7b112de82549a717f20c406e,董事长/董事,002465,employ_of
f67295c2e620961b1aca062122650bc6,董事,002465,employ_of
043804a127d990a0b6b8c76d57ca2ca2,董事,002465,employ_of
e850c9eb2426ca31554a836fc89fed33,董事,002465,employ_of
83cd867940f07bfd61d30333874cf93f,独立董事,002465,employ_of
b5986b2468bd0f10273a78417b46697d,独立董事,002465,employ_of
d65563133c3fbe3f9fff62362bf4c2cc,独立董事,002465,employ_of
234aeb4cb4078b1dd04a5347f179248c,董事长/董事,300118,employ_of
f918adf38bde27f9caeb2f94262e713b,董事,300118,employ_of
c70fb123032828a99c39a058e88ee3e2,董事,300118,employ_of
9f0dc69b44f7ad90e965c011257e501f,董事,300118,employ_of
3a61cdb567d36a99b8aed9b81a7ca476,董事,300118,employ_of
47a0f54b8e0cf11352dc24c6fe65a49c,董事,300118,employ_of
73eabe3fa2a6b04a18ac798a84f54b03,独立董事,300118,employ_of
3dc771a5d77ee265dad88ba32374a942,独立董事,300118,employ_of
57209e3d941b33df7131dce5663f08e3,独立董事,300118,employ_of
3d1cfa2172438cfb794d340b660217e2,董事长/董事,002170,employ_of
05bdfd4d0a8a3f7f62425db8c4349540,副董事长/董事,002170,employ_of
10114b62d19cc31139a51618946f074d,董事,002170,employ_of
92d7fce4a812c410adf26e3f47342ba3,董事,002170,employ_of
e6f0cb130cac793fdc26cdc032bd6d9e,董事,002170,employ_of
98e7cea0a1152938488dd29b00e51259,董事,002170,employ_of
595b5ad450719018da4c71952f510015,独立董事,002170,employ_of
7018a8eaffd9480edde220b9c308bb40,独立董事,002170,employ_of
9f7e6c8b79a9ad2e01ac7c5827435f04,独立董事,002170,employ_of
3664e52af63b44d2e38e397c6b4c23fd,董事长/董事,002520,employ_of
b04c03898ff1e5a6e94ad650c946db32,董事,002520,employ_of
799f51404c8774e4f95fc8ee9bd241ac,董事,002520,employ_of
50719e9a929d921050012a425511cdb7,董事,002520,employ_of
c3518ad58cad642a42b6acbe6dae36fa,独立董事,002520,employ_of
f55e3ebee585490c9333b14ba2ddc395,独立董事,002520,employ_of
fda45d67cf96d621850577fa105abc26,独立董事,002520,employ_of
8c9484f6546b0efa999eec1f53447e55,董事长/董事,300266,employ_of
3bf4b68ed13151568117c4490ec96a50,副董事长/董事,300266,employ_of
43e739f61d5bddc213a2b5d617724d05,董事,300266,employ_of
906e018a5c188a647803819690244745,董事,300266,employ_of
8d7d02955ccb921ab1dd5c15dfb6f11a,董事,300266,employ_of
b6815ff298c536639fa749bcf2bf0b0a,董事,300266,employ_of
84ff33c0669a8b0a0bdc5d59fe578c65,独立董事,300266,employ_of
f4d9e0a60e4621fb9ef4c6998e8e30d4,独立董事,300266,employ_of
9b609816e7c996211982f9f1b0b3a152,独立董事,300266,employ_of
80f82819ffbe9b108910f497377dd539,董事长/董事,000663,employ_of
cbad9eee92be48393b51904645781337,副董事长/董事,000663,employ_of
73edaaf4dfb92fc20bb008f43c2412dc,董事,000663,employ_of
cc68272c1754b55e901987861840e700,董事,000663,employ_of
dc4e27aa629607c0d00429254a0cc20d,独立董事,000663,employ_of
e5017acc8380cfac59390775a8ecd5da,独立董事,000663,employ_of
0ad8e74be163b5636bb6d6d27a0536ad,独立董事,000663,employ_of
8b25f98377b352c8026c36c4d2911541,董事长/董事,600290,employ_of
82f305770e9049ebb1955336f5234328,副董事长/董事,600290,employ_of
1bcab8344b284029171b080971e1d9b0,董事,600290,employ_of
1a7e548dfd005d8f816be71391dd53cc,董事,600290,employ_of
0a735014cd9fe3fecb7183f2a5fbd042,董事,600290,employ_of
74594aec6d2095f69e4233e478fa790b,董事,600290,employ_of
f8050aef65d17aa0af3ab1e7b5ce1d83,独立董事,600290,employ_of
4b2b056a7b44cac4467129776d91e937,独立董事,600290,employ_of
826839e58cf405ca06b0a392d46c64aa,独立董事,600290,employ_of
099b3772713f2ec85741d8f14b2b6171,董事长/董事,900902,employ_of
b284da87f9e08874bcc9e72e61b789a3,董事,900902,employ_of
7ec95d5c802b6460be74a02a5e7c3683,董事,900902,employ_of
